watchlist_id,user_id,item_type,item_target_id,notes,created_at
1922,874,keyword,jewelry,分析jewelry竞争情况,2025-06-04 09:08:47
1923,208,keyword,organic,监测organic话题热度,2025-06-04 10:10:43
1924,474,keyword,furniture,分析furniture竞争情况,2025-06-04 23:40:40
1925,169,category,电子产品,跟踪电子产品品类趋势,2025-06-05 04:12:57
1926,242,product,124,观察124市场竞争,2025-06-05 13:26:38
1927,302,shop,79,跟踪79店铺评级,2025-06-05 17:03:56
1928,684,competitor,Estee Lauder店铺,监测Estee Lauder店铺产品线,2025-06-05 18:30:52
1929,794,keyword,makeup,makeup关键词市场热度,2025-06-05 22:57:54
1930,514,country,印尼,分析印尼消费趋势,2025-06-06 07:06:39
1931,482,category,家居生活,分析家居生活市场规模,2025-06-06 08:38:54
1932,545,keyword,baby products,监测baby products话题热度,2025-06-06 09:16:05
1933,269,brand,Gucci,分析Gucci品牌策略,2025-06-06 16:13:14
1934,352,category,汽车配件,分析汽车配件市场规模,2025-06-06 19:31:27
1935,735,brand,Mistine,Mistine品牌市场监控,2025-06-06 23:28:12
1936,80,category,时尚服饰,分析时尚服饰市场规模,2025-06-06 23:47:20
1937,185,keyword,jewelry,jewelry关键词市场热度,2025-06-07 05:28:25
1938,680,country,越南,分析越南消费趋势,2025-06-07 09:50:00
1939,566,keyword,sunscreen,sunscreen关键词市场热度,2025-06-07 11:31:02
1940,638,keyword,furniture,跟踪furniture搜索趋势,2025-06-07 15:38:07
1941,965,keyword,makeup,跟踪makeup搜索趋势,2025-06-07 18:14:22
1942,806,shop,379,379官方店表现,2025-06-07 22:35:16
1943,950,category,母婴用品,监测母婴用品竞争格局,2025-06-08 05:32:42
1944,871,category,图书文具,图书文具品类市场分析,2025-06-08 12:03:09
1945,224,category,美妆护肤,监测美妆护肤竞争格局,2025-06-08 12:34:34
1946,214,product,53,分析53促销活动,2025-06-08 17:48:49
1947,572,product,428,跟踪428销售情况,2025-06-08 22:43:42
1948,170,category,运动户外,分析运动户外市场规模,2025-06-09 07:51:23
1949,965,category,美妆护肤,监测美妆护肤竞争格局,2025-06-09 08:47:17
1950,299,category,美妆护肤,跟踪美妆护肤品类趋势,2025-06-09 16:39:04
1951,589,country,印尼,印尼市场监控,2025-06-10 00:29:10
1952,450,brand,Wardah,Wardah品牌市场监控,2025-06-10 03:12:39
1953,330,keyword,handbag,监测handbag话题热度,2025-06-10 12:21:49
1954,917,country,马来西亚,马来西亚市场监控,2025-06-10 14:52:22
1955,554,shop,87,监测87店铺动态,2025-06-10 15:32:55
1956,947,keyword,healthy food,跟踪healthy food搜索趋势,2025-06-10 16:10:16
1957,225,keyword,kitchenware,kitchenware关键词市场热度,2025-06-10 17:48:34
1958,431,product,696,观察696市场竞争,2025-06-10 18:14:51
1959,458,country,缅甸,分析缅甸消费趋势,2025-06-11 10:21:16
1960,308,product,690,观察690市场竞争,2025-06-11 17:43:15
1961,22,keyword,pet food,分析pet food竞争情况,2025-06-11 20:28:02
1962,239,product,544,分析544促销活动,2025-06-12 00:47:18
1963,823,country,缅甸,分析缅甸消费趋势,2025-06-12 01:53:39
1964,182,keyword,baby products,监测baby products话题热度,2025-06-12 05:35:42
1965,228,country,马来西亚,马来西亚市场监控,2025-06-12 06:01:10
1966,841,brand,Toyota,分析Toyota品牌策略,2025-06-12 07:27:27
1967,935,shop,134,监测134店铺动态,2025-06-12 10:15:43
1968,251,brand,Estee Lauder,观察Estee Lauder品牌影响力,2025-06-12 14:25:53
1969,745,brand,Apple,观察Apple品牌影响力,2025-06-12 18:27:39
1970,28,category,汽车配件,监测汽车配件竞争格局,2025-06-12 18:57:28
1971,386,keyword,furniture,跟踪furniture搜索趋势,2025-06-12 20:10:01
1972,451,country,泰国,泰国市场监控,2025-06-12 21:53:00
1973,888,competitor,Honda品牌,监测Honda品牌产品线,2025-06-13 04:29:43
1974,750,category,图书文具,跟踪图书文具品类趋势,2025-06-13 10:51:15
1975,808,country,缅甸,监测缅甸政策变化,2025-06-13 11:57:51
1976,656,competitor,Samsung品牌,分析Samsung品牌市场策略,2025-06-13 15:50:05
1977,911,competitor,Xiaomi公司,竞争对手Xiaomi公司监控,2025-06-13 17:31:33
1978,751,shop,323,分析323运营策略,2025-06-13 20:51:03
1979,5,shop,212,跟踪212店铺评级,2025-06-14 00:45:54
1980,451,brand,Toyota,分析Toyota品牌策略,2025-06-14 04:15:42
1981,641,brand,Samsung,跟踪Samsung品牌动态,2025-06-14 05:23:03
1982,245,competitor,Chanel平台,跟踪Chanel平台竞争动态,2025-06-14 10:59:36
1983,265,category,运动户外,分析运动户外市场规模,2025-06-14 12:46:09
1984,907,shop,304,304官方店表现,2025-06-14 21:20:24
1985,638,brand,Prada,观察Prada品牌影响力,2025-06-15 03:27:35
1986,541,product,189,分析189促销活动,2025-06-15 04:10:58
1987,507,country,文莱,跟踪文莱电商动态,2025-06-15 04:15:56
1988,209,brand,LG,LG品牌市场监控,2025-06-15 04:40:58
1989,632,brand,Maybelline,观察Maybelline品牌影响力,2025-06-15 05:28:50
1990,19,competitor,Honda公司,竞争对手Honda公司监控,2025-06-15 08:34:09
1991,630,country,越南,监测越南政策变化,2025-06-15 12:50:15
1992,119,country,越南,分析越南消费趋势,2025-06-15 14:31:14
1993,732,category,家居生活,家居生活品类市场分析,2025-06-16 03:23:10
1994,280,country,缅甸,跟踪缅甸电商动态,2025-06-16 07:37:39
1995,822,country,越南,越南市场监控,2025-06-16 11:13:55
1996,417,shop,492,跟踪492店铺评级,2025-06-16 19:13:33
1997,53,brand,Xiaomi,分析Xiaomi品牌策略,2025-06-17 02:30:05
1998,466,product,260,分析260促销活动,2025-06-17 03:17:00
1999,119,competitor,Nike公司,分析Nike公司市场策略,2025-06-17 08:16:29
2000,277,brand,Apple,跟踪Apple品牌动态,2025-06-17 10:49:49
2001,58,competitor,Mistine平台,竞争对手Mistine平台监控,2025-06-17 19:12:16
2002,12,keyword,jewelry,监测jewelry话题热度,2025-06-17 22:33:04
2003,974,keyword,handbag,监测handbag话题热度,2025-06-18 00:00:11
2004,145,keyword,sustainable,分析sustainable竞争情况,2025-06-18 00:36:29
2005,924,shop,123,监测123店铺动态,2025-06-18 02:11:57
2006,971,keyword,smart home,分析smart home竞争情况,2025-06-18 07:04:13
2007,702,brand,Honda,分析Honda品牌策略,2025-06-18 07:49:32
2008,161,country,印尼,分析印尼消费趋势,2025-06-18 11:25:10
2009,845,competitor,Adidas公司,跟踪Adidas公司竞争动态,2025-06-18 11:59:36
2010,881,keyword,skincare,监测skincare话题热度,2025-06-18 12:33:05
2011,245,category,美妆护肤,跟踪美妆护肤品类趋势,2025-06-18 13:46:11
2012,350,competitor,Shiseido公司,跟踪Shiseido公司竞争动态,2025-06-18 21:42:59
2013,523,brand,LG,LG品牌市场监控,2025-06-19 06:24:48
2014,803,country,新加坡,新加坡市场监控,2025-06-19 22:35:56
2015,421,brand,Dior,观察Dior品牌影响力,2025-06-19 23:23:03
2016,487,brand,LG,观察LG品牌影响力,2025-06-19 23:42:31
2017,553,shop,128,128官方店表现,2025-06-20 00:32:47
2018,842,category,运动户外,监测运动户外竞争格局,2025-06-20 01:05:23
2019,554,keyword,watch,分析watch竞争情况,2025-06-20 01:42:47
2020,151,product,787,监测787价格趋势,2025-06-20 09:29:48
2021,564,shop,435,分析435运营策略,2025-06-20 12:25:08
2022,594,brand,Toyota,跟踪Toyota品牌动态,2025-06-20 16:23:58
2023,781,keyword,kitchenware,分析kitchenware竞争情况,2025-06-20 21:14:05
2024,98,competitor,Adidas品牌,监测Adidas品牌产品线,2025-06-21 03:44:18
2025,504,category,时尚服饰,分析时尚服饰市场规模,2025-06-21 06:37:34
2026,723,product,283,观察283市场竞争,2025-06-21 08:39:45
2027,908,keyword,smartphone,smartphone关键词市场热度,2025-06-21 19:25:11
2028,251,country,文莱,分析文莱消费趋势,2025-06-21 21:31:19
2029,185,product,375,观察375市场竞争,2025-06-21 22:43:01
2030,954,country,柬埔寨,跟踪柬埔寨电商动态,2025-06-22 00:55:26
2031,518,shop,42,监测42店铺动态,2025-06-22 03:07:44
2032,635,brand,Shiseido,跟踪Shiseido品牌动态,2025-06-22 13:43:13
2033,570,keyword,handbag,跟踪handbag搜索趋势,2025-06-22 15:32:28
2034,250,shop,134,134官方店表现,2025-06-22 22:58:40
2035,230,keyword,laptop,跟踪laptop搜索趋势,2025-06-23 05:39:20
2036,520,shop,120,监测120店铺动态,2025-06-23 11:36:08
2037,106,shop,159,监测159店铺动态,2025-06-24 00:00:17
2038,388,keyword,eco-friendly,跟踪eco-friendly搜索趋势,2025-06-24 02:11:08
2039,513,competitor,Honda公司,监测Honda公司产品线,2025-06-24 05:06:55
2040,404,category,时尚服饰,分析时尚服饰市场规模,2025-06-24 10:17:59
2041,110,keyword,healthy food,分析healthy food竞争情况,2025-06-24 17:32:36
2042,756,country,文莱,文莱市场监控,2025-06-24 18:40:06
2043,935,category,电子产品,监测电子产品竞争格局,2025-06-24 19:24:07
2044,290,competitor,Honda店铺,分析Honda店铺市场策略,2025-06-24 20:36:19
2045,434,shop,321,监测321店铺动态,2025-06-25 04:27:03
2046,287,keyword,jewelry,jewelry关键词市场热度,2025-06-25 04:42:24
2047,977,product,504,观察504市场竞争,2025-06-25 09:15:51
2048,334,shop,183,183官方店表现,2025-06-26 15:18:38
2049,893,keyword,makeup,makeup关键词市场热度,2025-06-26 16:13:06
2050,902,competitor,Mistine平台,分析Mistine平台市场策略,2025-06-26 17:04:03
2051,50,keyword,baby products,监测baby products话题热度,2025-06-26 17:51:34
2052,542,country,老挝,老挝市场监控,2025-06-26 21:48:41
2053,917,product,51,监测51价格趋势,2025-06-27 00:16:55
2054,863,shop,50,分析50运营策略,2025-06-27 02:18:24
2055,53,category,电子产品,跟踪电子产品品类趋势,2025-06-27 09:38:34
2056,262,shop,134,分析134运营策略,2025-06-27 17:02:22
2057,327,category,玩具游戏,监测玩具游戏竞争格局,2025-06-27 18:44:20
2058,567,brand,Apple,分析Apple品牌策略,2025-06-27 23:03:00
2059,682,category,食品饮料,食品饮料品类市场分析,2025-06-27 23:07:09
2060,585,brand,Wardah,跟踪Wardah品牌动态,2025-06-28 00:42:30
2061,255,country,缅甸,跟踪缅甸电商动态,2025-06-28 01:04:05
2062,893,country,马来西亚,监测马来西亚政策变化,2025-06-28 01:59:38
2063,700,competitor,LV公司,竞争对手LV公司监控,2025-06-28 03:34:42
2064,74,shop,255,255官方店表现,2025-06-28 07:15:21
2065,562,country,马来西亚,马来西亚市场监控,2025-06-28 08:32:21
2066,949,country,菲律宾,跟踪菲律宾电商动态,2025-06-28 19:21:16
2067,71,keyword,skincare,分析skincare竞争情况,2025-07-01 09:21:34
2068,581,keyword,smartphone,监测smartphone话题热度,2025-07-01 11:05:19
2069,470,competitor,Chanel品牌,竞争对手Chanel品牌监控,2025-07-01 15:31:08
2070,539,category,运动户外,分析运动户外市场规模,2025-07-01 16:46:34
2071,2,product,445,监测445价格趋势,2025-07-02 08:52:32
2072,922,shop,457,监测457店铺动态,2025-07-02 09:02:27
2073,41,country,文莱,跟踪文莱电商动态,2025-07-02 11:25:41
2074,848,keyword,sunscreen,sunscreen关键词市场热度,2025-07-02 14:15:21
2075,701,competitor,Apple品牌,竞争对手Apple品牌监控,2025-07-02 17:58:13
2076,18,product,623,观察623市场竞争,2025-07-02 20:16:31
2077,648,country,老挝,监测老挝政策变化,2025-07-03 04:18:01
2078,643,shop,73,分析73运营策略,2025-07-03 09:41:52
2079,968,shop,193,监测193店铺动态,2025-07-03 20:31:36
2080,829,brand,Nike,分析Nike品牌策略,2025-07-04 12:04:28
2081,89,shop,115,跟踪115店铺评级,2025-07-04 13:38:30
2082,992,product,566,监测566价格趋势,2025-07-04 17:47:49
2083,682,country,文莱,监测文莱政策变化,2025-07-04 18:27:49
2084,979,brand,Uniqlo,观察Uniqlo品牌影响力,2025-07-05 00:01:07
2085,371,keyword,healthy food,分析healthy food竞争情况,2025-07-05 00:31:06
2086,228,product,279,观察279市场竞争,2025-07-05 09:31:49
2087,164,keyword,skincare,分析skincare竞争情况,2025-07-05 16:26:00
2088,976,category,母婴用品,监测母婴用品竞争格局,2025-07-06 01:20:22
2089,967,shop,426,监测426店铺动态,2025-07-06 10:02:33
2090,437,product,115,观察115市场竞争,2025-07-06 17:26:13
2091,206,keyword,smartphone,smartphone关键词市场热度,2025-07-06 20:37:23
2092,830,product,621,观察621市场竞争,2025-07-07 00:10:18
2093,977,product,53,监测53价格趋势,2025-07-07 02:22:03
2094,523,keyword,sunscreen,分析sunscreen竞争情况,2025-07-07 12:21:43
2095,154,country,柬埔寨,监测柬埔寨政策变化,2025-07-07 13:16:51
2096,899,product,917,监测917价格趋势,2025-07-07 13:49:25
2097,388,shop,122,监测122店铺动态,2025-07-07 19:13:51
2098,135,product,639,观察639市场竞争,2025-07-07 20:10:30
2099,473,keyword,eco-friendly,eco-friendly关键词市场热度,2025-07-07 22:16:41
2100,787,country,马来西亚,马来西亚市场监控,2025-07-08 08:06:21
2101,500,brand,LV,分析LV品牌策略,2025-07-08 08:38:27
2102,923,keyword,home appliance,监测home appliance话题热度,2025-07-08 10:26:30
2103,86,keyword,laptop,跟踪laptop搜索趋势,2025-07-08 17:51:25
2104,275,competitor,Xiaomi平台,监测Xiaomi平台产品线,2025-07-09 03:20:10
2105,665,country,老挝,分析老挝消费趋势,2025-07-09 05:01:01
2106,922,product,5,分析5促销活动,2025-07-09 12:33:03
2107,119,brand,Xiaomi,观察Xiaomi品牌影响力,2025-07-09 14:35:21
2108,280,product,181,分析181促销活动,2025-07-09 22:45:14
2109,218,category,时尚服饰,分析时尚服饰市场规模,2025-07-09 22:50:38
2110,151,country,柬埔寨,柬埔寨市场监控,2025-07-09 23:01:23
2111,132,keyword,fashion,监测fashion话题热度,2025-07-10 10:44:28
2112,667,product,384,监测384价格趋势,2025-07-10 11:22:38
2113,188,product,591,监测591价格趋势,2025-07-10 13:47:48
2114,659,competitor,L'Oreal公司,跟踪L'Oreal公司竞争动态,2025-07-10 16:12:24
2115,908,country,泰国,分析泰国消费趋势,2025-07-10 16:46:49
2116,107,shop,250,250官方店表现,2025-07-10 17:29:49
2117,890,product,854,跟踪854销售情况,2025-07-10 17:47:20
2118,204,country,泰国,监测泰国政策变化,2025-07-11 03:46:30
2119,857,brand,Apple,跟踪Apple品牌动态,2025-07-11 07:49:16
2120,314,category,玩具游戏,跟踪玩具游戏品类趋势,2025-07-11 10:08:25
2121,149,shop,164,分析164运营策略,2025-07-11 18:05:48
2122,473,shop,119,119官方店表现,2025-07-11 20:36:50
2123,236,category,图书文具,跟踪图书文具品类趋势,2025-07-11 21:11:33
2124,118,country,柬埔寨,监测柬埔寨政策变化,2025-07-11 22:14:27
2125,491,product,380,监测380价格趋势,2025-07-11 22:15:38
2126,563,keyword,pet food,分析pet food竞争情况,2025-07-11 23:01:28
2127,746,country,泰国,分析泰国消费趋势,2025-07-11 23:35:33
2128,619,brand,Dior,分析Dior品牌策略,2025-07-12 01:19:05
2129,836,country,新加坡,跟踪新加坡电商动态,2025-07-12 02:43:25
2130,219,keyword,sustainable,分析sustainable竞争情况,2025-07-12 03:21:32
2131,188,shop,212,分析212运营策略,2025-07-12 11:29:43
2132,491,keyword,baby products,baby products关键词市场热度,2025-07-12 19:16:14
2133,252,product,787,分析787促销活动,2025-07-12 23:09:10
2134,529,competitor,Gucci公司,跟踪Gucci公司竞争动态,2025-07-13 11:50:32
2135,983,product,869,监测869价格趋势,2025-07-13 15:02:27
2136,647,product,232,分析232促销活动,2025-07-13 20:23:38
2137,334,competitor,Honda平台,竞争对手Honda平台监控,2025-07-13 20:26:05
2138,681,shop,17,分析17运营策略,2025-07-13 22:37:36
2139,32,category,时尚服饰,分析时尚服饰市场规模,2025-07-14 00:10:22
2140,257,brand,Shiseido,观察Shiseido品牌影响力,2025-07-14 05:32:29
2141,377,product,984,跟踪984销售情况,2025-07-14 07:08:20
2142,357,country,泰国,分析泰国消费趋势,2025-07-14 11:41:03
2143,62,brand,L'Oreal,观察L'Oreal品牌影响力,2025-07-14 11:46:31
2144,878,shop,54,跟踪54店铺评级,2025-07-14 12:41:31
2145,158,brand,Toyota,Toyota品牌市场监控,2025-07-14 15:28:57
2146,627,competitor,Maybelline公司,竞争对手Maybelline公司监控,2025-07-15 04:20:55
2147,559,keyword,kitchenware,跟踪kitchenware搜索趋势,2025-07-16 00:11:57
2148,652,product,665,监测665价格趋势,2025-07-16 02:08:26
2149,338,product,610,跟踪610销售情况,2025-07-16 05:58:09
2150,752,brand,Xiaomi,跟踪Xiaomi品牌动态,2025-07-16 12:26:31
2151,558,shop,469,跟踪469店铺评级,2025-07-16 21:19:47
2152,23,category,玩具游戏,监测玩具游戏竞争格局,2025-07-17 01:17:46
2153,701,category,玩具游戏,分析玩具游戏市场规模,2025-07-17 03:12:33
2154,995,country,缅甸,监测缅甸政策变化,2025-07-17 09:24:24
2155,921,category,母婴用品,母婴用品品类市场分析,2025-07-17 09:59:50
2156,749,keyword,watch,watch关键词市场热度,2025-07-17 15:32:06
2157,510,competitor,LV品牌,跟踪LV品牌竞争动态,2025-07-17 19:33:01
2158,928,shop,338,338官方店表现,2025-07-18 00:05:22
2159,585,shop,282,282官方店表现,2025-07-18 03:30:07
2160,819,brand,Dior,Dior品牌市场监控,2025-07-18 06:00:47
2161,631,category,电子产品,跟踪电子产品品类趋势,2025-07-18 15:17:33
2162,396,shop,58,58官方店表现,2025-07-19 07:39:17
2163,934,country,柬埔寨,跟踪柬埔寨电商动态,2025-07-19 16:23:24
2164,891,brand,Uniqlo,Uniqlo品牌市场监控,2025-07-19 18:14:24
2165,997,keyword,smart home,跟踪smart home搜索趋势,2025-07-19 21:44:54
2166,924,category,汽车配件,跟踪汽车配件品类趋势,2025-07-19 23:00:35
2167,953,shop,247,监测247店铺动态,2025-07-20 01:02:07
2168,500,competitor,Uniqlo公司,跟踪Uniqlo公司竞争动态,2025-07-20 07:06:13
2169,764,shop,285,监测285店铺动态,2025-07-20 10:35:04
2170,912,category,图书文具,跟踪图书文具品类趋势,2025-07-20 11:50:01
2171,719,competitor,Adidas店铺,分析Adidas店铺市场策略,2025-07-20 21:20:55
2172,857,brand,Maybelline,Maybelline品牌市场监控,2025-07-21 22:36:20
2173,422,brand,Apple,分析Apple品牌策略,2025-07-22 00:05:04
2174,205,brand,Gucci,Gucci品牌市场监控,2025-07-22 10:57:56
2175,581,keyword,kitchenware,分析kitchenware竞争情况,2025-07-22 11:08:51
2176,141,country,菲律宾,监测菲律宾政策变化,2025-07-22 11:16:36
