report_id,report_slug,report_title,report_data,parameters,generated_at,valid_until
174,sg-toys-games-trend-forecast-daily-183,日报新加坡消费趋势预测,"{
  ""summary"": ""根据最新数据分析，SingaporeToys & Games市场在daily期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 29.7,
  ""key_drivers"": [
    ""消费升级"",
    ""政策支持"",
    ""技术创新""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物""
  ],
  ""risk_factors"": [
    ""经济波动"",
    ""政策变化""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 355680
}","{""country_id"": 5, ""category_id"": 9, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2024-07-04 10:11:27,2024-07-19 10:11:27
352,sg-books-stationery-competitive-analysis-daily-564,新加坡图书文具主要玩家分析,"{
  ""summary"": ""根据最新数据分析，SingaporeBooks & Stationery市场在daily期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""market_share"": {
    ""Lazada"": 29.9,
    ""Amazon"": 28.8,
    ""Tiki"": 27.2
  },
  ""competitive_advantage"": [
    ""品牌合作"",
    ""物流网络"",
    ""价格优势""
  ],
  ""key_players"": [
    ""公司E"",
    ""公司D"",
    ""公司A"",
    ""公司C""
  ],
  ""competitive_intensity"": ""低"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 987024
}","{""country_id"": 5, ""category_id"": 10, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-07-09 11:21:07,2024-07-18 11:21:07
52,ph-toys-games-platform-performance-monthly-336,月报菲律宾主要电商平台对比,"{
  ""summary"": ""根据最新数据分析，PhilippinesToys & Games市场在monthly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""key_metrics"": {
    ""GMV"": 17.5,
    ""订单量"": 37.5,
    ""客单价"": 1888
  },
  ""growth_comparison"": 20.6,
  ""user_engagement"": {
    ""daily_active_users"": 281090,
    ""session_duration"": 13,
    ""retention_rate"": 46.7
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 327150
}","{""country_id"": 6, ""category_id"": 9, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-07-10 09:01:41,2024-08-11 09:01:41
122,sg-books-stationery-platform-performance-yearly-794,新加坡电商平台表现报告年报,"{
  ""summary"": ""根据最新数据分析，SingaporeBooks & Stationery市场在yearly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""key_metrics"": {
    ""转化率"": 6.6,
    ""GMV"": 46.7,
    ""用户数"": 35.3
  },
  ""growth_comparison"": 38.8,
  ""user_engagement"": {
    ""daily_active_users"": 938300,
    ""session_duration"": 15,
    ""retention_rate"": 78.4
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 938760
}","{""country_id"": 5, ""category_id"": 10, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2024-07-12 11:05:50,2024-08-13 11:05:50
187,sg-fashion-trend-forecast-monthly-651,月报新加坡消费趋势预测,"{
  ""summary"": ""根据最新数据分析，SingaporeFashion市场在monthly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 17.0,
  ""key_drivers"": [
    ""政策支持"",
    ""消费升级"",
    ""数字化""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物"",
    ""跨境电商""
  ],
  ""risk_factors"": [
    ""经济波动"",
    ""政策变化"",
    ""竞争加剧""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 399819
}","{""country_id"": 5, ""category_id"": 2, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2024-07-12 14:29:57,2024-07-25 14:29:57
203,sg-electronics-price-analysis-yearly-175,年报电子产品价格竞争分析,"{
  ""summary"": ""根据最新数据分析，SingaporeElectronics市场在yearly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""price_range"": {
    ""low"": 50,
    ""median"": 1189,
    ""high"": 5193
  },
  ""price_trend"": ""下降"",
  ""discount_frequency"": 35.7,
  ""competitive_pricing"": [
    ""会员优惠"",
    ""捆绑销售""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 46740
}","{""country_id"": 5, ""category_id"": 3, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-07-14 12:24:27,2024-07-29 12:24:27
314,kh-automotive-logistics-report-daily-943,日报柬埔寨物流表现分析,"{
  ""summary"": ""根据最新数据分析，CambodiaAutomotive市场在daily期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""average_delivery_time"": 2,
  ""delivery_success_rate"": 99.0,
  ""logistics_cost"": 8.0,
  ""top_providers"": [
    ""Local Courier"",
    ""Kerry"",
    ""FedEx""
  ],
  ""challenges"": [
    ""成本控制"",
    ""时效性"",
    ""最后一公里""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 224490
}","{""country_id"": 7, ""category_id"": 7, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2024-07-17 08:47:33,2024-08-15 08:47:33
228,ph-toys-games-logistics-report-monthly-695,菲律宾物流成本分析报告,"{
  ""summary"": ""根据最新数据分析，PhilippinesToys & Games市场在monthly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""average_delivery_time"": 7,
  ""delivery_success_rate"": 87.2,
  ""logistics_cost"": 5.1,
  ""top_providers"": [
    ""DHL"",
    ""J&T"",
    ""Kerry""
  ],
  ""challenges"": [
    ""跨境清关"",
    ""时效性"",
    ""成本控制""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 159093
}","{""country_id"": 6, ""category_id"": 9, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-07-18 14:47:30,2024-07-27 14:47:30
239,vn-automotive-market-analysis-quarterly-196,季报越南汽车用品市场表现分析,"{
  ""summary"": ""根据最新数据分析，VietnamAutomotive市场在quarterly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""market_size"": 476435223,
  ""growth_rate"": 12.9,
  ""top_brands"": [
    ""品牌A"",
    ""品牌C"",
    ""品牌B""
  ],
  ""market_trends"": [
    ""跨境电商"",
    ""个性化定制"",
    ""可持续发展""
  ],
  ""consumer_segments"": [
    ""年轻消费者"",
    ""中产阶级"",
    ""城市居民"",
    ""跨境消费者""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 72211
}","{""country_id"": 3, ""category_id"": 7, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-07-24 02:35:00,2024-08-01 02:35:00
219,mm-electronics-platform-performance-daily-410,缅甸电商平台表现报告日报,"{
  ""summary"": ""根据最新数据分析，MyanmarElectronics市场在daily期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""key_metrics"": {
    ""转化率"": 26.8,
    ""GMV"": 20.6,
    ""订单量"": 18.2
  },
  ""growth_comparison"": 47.7,
  ""user_engagement"": {
    ""daily_active_users"": 601094,
    ""session_duration"": 7,
    ""retention_rate"": 41.5
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 25417
}","{""country_id"": 9, ""category_id"": 3, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2024-07-24 03:05:15,2024-07-28 03:05:15
252,vn-beauty-cosmetics-competitive-analysis-quarterly-668,越南美妆护肤主要玩家分析,"{
  ""summary"": ""根据最新数据分析，VietnamBeauty & Cosmetics市场在quarterly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""market_share"": {
    ""Lazada"": 25.0,
    ""Tokopedia"": 13.6,
    ""Amazon"": 33.4
  },
  ""competitive_advantage"": [
    ""价格优势"",
    ""用户基数"",
    ""物流网络""
  ],
  ""key_players"": [
    ""公司B"",
    ""公司A"",
    ""公司D"",
    ""公司C""
  ],
  ""competitive_intensity"": ""低"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 575792
}","{""country_id"": 3, ""category_id"": 1, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-07-25 14:36:21,2024-08-25 14:36:21
414,sg-fashion-platform-performance-weekly-350,周报新加坡主要电商平台对比,"{
  ""summary"": ""根据最新数据分析，SingaporeFashion市场在weekly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""key_metrics"": {
    ""GMV"": 44.7,
    ""客单价"": 4147,
    ""转化率"": 36.2,
    ""用户数"": 31.3,
    ""订单量"": 6.5
  },
  ""growth_comparison"": 8.2,
  ""user_engagement"": {
    ""daily_active_users"": 89677,
    ""session_duration"": 7,
    ""retention_rate"": 26.9
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 558450
}","{""country_id"": 5, ""category_id"": 2, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-07-26 12:41:13,2024-08-09 12:41:13
416,th-electronics-platform-performance-quarterly-346,泰国电商平台表现报告季报,"{
  ""summary"": ""根据最新数据分析，ThailandElectronics市场在quarterly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""key_metrics"": {
    ""用户数"": 38.9,
    ""GMV"": 43.6,
    ""客单价"": 3075,
    ""转化率"": 10.4,
    ""订单量"": 17.7
  },
  ""growth_comparison"": 43.7,
  ""user_engagement"": {
    ""daily_active_users"": 667154,
    ""session_duration"": 29,
    ""retention_rate"": 80.0
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 951869
}","{""country_id"": 2, ""category_id"": 3, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2024-07-27 05:21:30,2024-08-01 05:21:30
401,la-books-stationery-price-analysis-quarterly-266,季报图书文具价格竞争分析,"{
  ""summary"": ""根据最新数据分析，LaosBooks & Stationery市场在quarterly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""price_range"": {
    ""low"": 78,
    ""median"": 994,
    ""high"": 5352
  },
  ""price_trend"": ""上涨"",
  ""discount_frequency"": 18.8,
  ""competitive_pricing"": [
    ""会员优惠"",
    ""价格战""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 560948
}","{""country_id"": 8, ""category_id"": 10, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2024-07-27 10:32:32,2024-08-12 10:32:32
84,id-electronics-platform-performance-monthly-938,月报印尼主要电商平台对比,"{
  ""summary"": ""根据最新数据分析，IndonesiaElectronics市场在monthly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""key_metrics"": {
    ""用户数"": 29.4,
    ""客单价"": 1296,
    ""订单量"": 27.3,
    ""GMV"": 8.3
  },
  ""growth_comparison"": 10.4,
  ""user_engagement"": {
    ""daily_active_users"": 712094,
    ""session_duration"": 13,
    ""retention_rate"": 36.6
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 461222
}","{""country_id"": 1, ""category_id"": 3, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-08-02 03:50:09,2024-08-08 03:50:09
140,mm-sports-outdoors-price-analysis-monthly-255,缅甸运动户外价格趋势分析,"{
  ""summary"": ""根据最新数据分析，MyanmarSports & Outdoors市场在monthly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""price_range"": {
    ""low"": 195,
    ""median"": 1709,
    ""high"": 7880
  },
  ""price_trend"": ""下降"",
  ""discount_frequency"": 35.6,
  ""competitive_pricing"": [
    ""价格战"",
    ""捆绑销售""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 957669
}","{""country_id"": 9, ""category_id"": 6, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-08-03 11:39:42,2024-08-19 11:39:42
436,my-food-beverages-platform-performance-daily-790,日报马来西亚主要电商平台对比,"{
  ""summary"": ""根据最新数据分析，MalaysiaFood & Beverages市场在daily期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""key_metrics"": {
    ""客单价"": 1902,
    ""转化率"": 10.5,
    ""GMV"": 47.4,
    ""订单量"": 44.9
  },
  ""growth_comparison"": 11.6,
  ""user_engagement"": {
    ""daily_active_users"": 680603,
    ""session_duration"": 12,
    ""retention_rate"": 74.2
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 836129
}","{""country_id"": 4, ""category_id"": 5, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2024-08-09 15:50:27,2024-09-08 15:50:27
173,my-health-wellness-platform-performance-weekly-123,马来西亚平台市场份额分析,"{
  ""summary"": ""根据最新数据分析，MalaysiaHealth & Wellness市场在weekly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""key_metrics"": {
    ""用户数"": 34.8,
    ""客单价"": 3345,
    ""订单量"": 29.5,
    ""GMV"": 40.8,
    ""转化率"": 43.4
  },
  ""growth_comparison"": 22.0,
  ""user_engagement"": {
    ""daily_active_users"": 521166,
    ""session_duration"": 14,
    ""retention_rate"": 77.9
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 595486
}","{""country_id"": 4, ""category_id"": 8, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-08-12 13:45:13,2024-08-20 13:45:13
100,ph-food-beverages-price-analysis-quarterly-374,菲律宾主要品类价格监控报告,"{
  ""summary"": ""根据最新数据分析，PhilippinesFood & Beverages市场在quarterly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""price_range"": {
    ""low"": 220,
    ""median"": 1227,
    ""high"": 5857
  },
  ""price_trend"": ""上涨"",
  ""discount_frequency"": 5.2,
  ""competitive_pricing"": [
    ""会员优惠"",
    ""捆绑销售""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 692133
}","{""country_id"": 6, ""category_id"": 5, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-08-14 13:07:36,2024-08-20 13:07:36
326,my-beauty-cosmetics-logistics-report-daily-178,日报马来西亚物流表现分析,"{
  ""summary"": ""根据最新数据分析，MalaysiaBeauty & Cosmetics市场在daily期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""average_delivery_time"": 5,
  ""delivery_success_rate"": 86.1,
  ""logistics_cost"": 9.7,
  ""top_providers"": [
    ""Kerry"",
    ""DHL"",
    ""FedEx""
  ],
  ""challenges"": [
    ""跨境清关"",
    ""时效性"",
    ""成本控制""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 682304
}","{""country_id"": 4, ""category_id"": 1, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-08-15 10:53:01,2024-08-28 10:53:01
372,mm-fashion-logistics-report-monthly-742,缅甸物流成本分析报告,"{
  ""summary"": ""根据最新数据分析，MyanmarFashion市场在monthly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""average_delivery_time"": 9,
  ""delivery_success_rate"": 97.3,
  ""logistics_cost"": 17.7,
  ""top_providers"": [
    ""FedEx"",
    ""Kerry"",
    ""DHL""
  ],
  ""challenges"": [
    ""跨境清关"",
    ""成本控制"",
    ""时效性""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 841138
}","{""country_id"": 9, ""category_id"": 2, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-08-15 17:30:28,2024-09-14 17:30:28
86,my-beauty-cosmetics-competitive-analysis-daily-795,马来西亚电商平台竞争分析报告,"{
  ""summary"": ""根据最新数据分析，MalaysiaBeauty & Cosmetics市场在daily期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""market_share"": {
    ""Tiki"": 36.3,
    ""Shopee"": 30.0,
    ""Amazon"": 10.5,
    ""Lazada"": 34.1
  },
  ""competitive_advantage"": [
    ""物流网络"",
    ""品牌合作"",
    ""价格优势""
  ],
  ""key_players"": [
    ""公司A"",
    ""公司B"",
    ""公司C"",
    ""公司E"",
    ""公司D""
  ],
  ""competitive_intensity"": ""中"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 64559
}","{""country_id"": 4, ""category_id"": 1, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2024-08-18 02:11:37,2024-08-27 02:11:37
